Date,Brand,Title,Image
17/08/2024,Dior,Kit Capture Totale C.E.L.L. Energy Super Potent Serum Duo (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/84195/cb3b0637-37be-480f-9fe4-d0aa7fbb7bac-kit-dior-capture-totale-cell-energy-super-potent-serum-duo-2-produtos.png"
17/08/2024,Neutrogena,Sun Fresh FPS 60 - Protetor Solar 200ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/neutrogena-sun-fresh-fps-60-protetor-solar-200ml-30448-8797067944252228437.png"
17/08/2024,Océane,Kit Mini Brush (5 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP213947/147cf180-4d34-4f21-b712-e95348365bd8-mp213947-oceane-mini-kit-com-5-pinceis-mini-brush-kit.png"
17/08/2024,Beleza na Web,Kit Skincare Minéral 89 + Serum 10 (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/84837/c65d4cb4-381a-4563-8034-87254043889f-kit-beleza-na-web-skincare-mineral-89-serum-10-3-produtos.png"
17/08/2024,Shiseido,Kit Benefiance Ultimune (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/KT001000/KT001000.png"
17/08/2024,Australian Gold,Kit Dupla Proteção (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/102572/102572_a.png"
17/08/2024,Mustela,Stick FPS 50 - Protetor Solar 9ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20052877/44a2ced6-ac29-4535-b88f-812a60b90e9d-mustela-stick-fps-50-protetor-solar-9ml.png"
17/08/2024,Adcos,Kit de Tratamento Redutor de Linhas (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/KT001955/a57c9c92-a81c-4bd4-8fc7-9c1917e5766a-kit-adcos-de-tratamento-antiidade-3-produtos.png"
17/08/2024,Clinique,Kit Moisture Glow-To's (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20055554/c52e9f79-62c3-4312-bf7e-d190923f9b73-20055554-clinique-kit-creme-spray-e-creme-olhos.png"
17/08/2024,Clarins,Kit Double Sérum & Multi-Active (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20048551/8726da67-b587-4c0a-94a0-edbe37964875-kit-clarins-double-serum-e-multiactive-3-produtos.png"
17/08/2024,Océane,Kit Micro Fill Patch Headband Cleaner (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/76095/76095.png"
17/08/2024,Estée Lauder,Kit Advanced Night Repair + Sumptuous Extreme (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20060759/93f5a984-baeb-41ea-a1cd-cc16a82494ea-kit-estee-lauder-advanced-night-repair-sumptuous-extreme-3-produtos.png"
17/08/2024,Shiseido,Kit Best Sellers Starter (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/92193/92193.png"
17/08/2024,Benefit Cosmetics,"the POREfessional - Primer 7,5ml","https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/96194/261dd217-6bd5-4a3c-8db9-66578e524e35-benefit-cosmetics-the-porefessional-primer-75ml.png"
17/08/2024,Contém1g,Jelly - Demaquilante 90g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20063060/bf668e8a-83ec-4e53-832e-5f0cb902c217-20063060-contem-1g-demaquilante-jelly-90g.png"
17/08/2024,Shiseido,Kit Benefiance (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/65154/29fc1b02-6c72-4e20-8563-1bc143c18510-kit-shiseido-benefiance-4-produtos.png"
17/08/2024,Clinique,Kit Smart Custom-Repair Super (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/74610/29a359f9-6148-4be8-9968-f94f3f448ad8-74610-clinique-kit-com-smart-creme-50ml-serum-10ml-e-tratamento-para-os-olhos-5ml.png"
17/08/2024,Vichy,Kit Neovadiol Gf Noite & Contorno Lábios e Olhos (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/84338/44699c64-02c8-4954-85d7-37820ff80473-kit-vichy-neovadiol-gf-noite-e-contorno-labios-e-olhos-2-produtos.png"
17/08/2024,Clinique,Kit Smart Clinical Repair Redutor de Linhas (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20060752/1fc74905-589d-4928-bdf0-952ccc5594a6-20060752-clinique-kitser-30ml-crea15ml-e-cor5ml.png"
17/08/2024,Weleda,Kit Prímula (4 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/kit-weleda-primula-4-produtos-49542-164302897706676403.png"
17/08/2024,Shiseido,Kit Benefiance (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/KT003151/7b99add6-4dfb-453b-9464-d153d930b93c-kt003151-73917-20063261.png"
17/08/2024,Colormake,Azul - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66118/66118.png"
17/08/2024,NIVEA,Kit Q10 Plus C (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/80642/6415e556-c01e-4c2c-babd-83326ecd8514-kit-nivea-q10-plus-c-2-produtos.png"
17/08/2024,Clarins,Kit Double Extra-Firming (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20048552/574b7442-b9de-453c-bd02-ab9a45ef2c99-kit-clarins-double-extrafirming-3-produtos.png"
17/08/2024,Laxmi,"Care BeautyCooler Branca - Mini Geladeira de Skincare 4,5l","https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/94453/9a5ce8ee-29d2-4f43-9877-2ad48f0479cd-94453-laxmi-beautycooler-mini-geladeira-de-skin-care-branca-1un.png"
17/08/2024,Ricca,"Bom Dia, Diva! - Máscara Noturna 25g","https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/ricca-bom-dia-diva-mascara-noturna-25g-52356-5453938416200663632.jpg"
17/08/2024,Océane,Micro Fill Patch - Adesivo com Ácido Hialurônico (2 Unidades),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/72819/e7e0930f-e00c-4222-9d84-1c1143a026c9-72819-oceane-micro-fill-patch.png"
17/08/2024,Sisley,Kit Essentials (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20044175/9206fec5-fe25-4bcb-93a9-e63fd036d0c2-20044175-sisley-kit-em-125ml-lot-100ml-e-m-100ml.png"
17/08/2024,Océane,Kit Pele de Porcelana (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/78597/8ed96b04-498a-4033-9e38-9b01754b343d-kit-oceane-pele-de-porcelana-3-produtos.png"
17/08/2024,Shiseido,Synchro Skin Self-Refreshing Tint FPS20 515 - Base Líquida 30ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20045807/8a584e42-58da-42b3-8c85-af69a597b0a0-20045807-shiseido-synchro-fps20-cor-515-base-30ml.png"
17/08/2024,Shiseido,Synchro Skin Self-Refreshing Tint FPS20 315 - Base Líquida 30ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20045802/a4415a8a-35b2-4b4a-b9e0-f33f09bfde4f-20045802-shiseido-synchro-fps20-cor-315-base-30ml.png"
17/08/2024,Caladryl,Baby & Kids FPS 60 - Protetor Solar 120ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/83502/83502.png"
17/08/2024,Guerlain,Kit Abeille Royale Advanced Double R Renew & Repair Sérum (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/20054955/20054955.png"
17/08/2024,Purederm,Ácido Hialurônico Puro - Sérum Redutor de Linhas 60ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/83094/6cbaaba8-6309-45fc-b134-fabf57366964-83094-purederm-serum-facial-acido-hialuronico-puro-60ml.png"
17/08/2024,Anna Pegova,Kit LTH Travel (3 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/kit-anna-pegova-lth-travel-3-produtos-32983-2806651970355640415.png"
17/08/2024,Avène,Cleanance Hydra - Sabonete em Barra 80g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/71004/df48dddc-5475-407c-aeb3-f3a19553b031-avene-cleanance-hydra-sabonete-em-barra-80g.png"
17/08/2024,Océane,Kit Mask (5 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/69284/3797beba-b72d-41be-8030-d11ba1735852-kit-oceane-mask-5-produtos.png"
17/08/2024,Shiseido,Synchro Skin Self-Refreshing Tint FPS20 115 - Base Líquida 30ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20045797/aae8368d-06ca-466b-8a5c-efb8c09ac8bf-20045797-shiseido-synchro-fps20-cor-115-base-30ml.png"
17/08/2024,Colormake,Pink - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66124/66124.png"
17/08/2024,Darrow,Kit Actine Ação Tripla (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/88697/9e14e4d5-3ea6-4301-b221-2e4b797f9754-kit-darrow-actine-duo-2-produtos.png"
17/08/2024,Banila CO,Banila Co Clean it Zero Cleansing Balm Original Unicorn Edition - Bálsamo Demaquilante 100ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/89921/3905478a-dbb7-405a-9a29-0cd1a303cd2a-89921-banila-co-clean-it-zero-ed-unicornio-cleansing-balm-original-100ml.png"
17/08/2024,Guerlain,Kit Abeille Royale (5 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/20047321/20047321.png"
17/08/2024,L'Odorat,Kit L’Odorat Multifuncional (3 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/KT000497/af0f1fdd-6d63-4ff1-9dbb-427afef34cb3-kit-lodorat-multifuncional-3-produtos.png"
17/08/2024,Clinique,Kit Moisture Surge Overload Set (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/81365/537d5599-0d2d-431b-ab53-bfb0a261ccbd-kit-clinique-moisture-surge-overload-set-3-produtos.png"
17/08/2024,ISDIN,Kit ISDINCEUTICS Pele Jovem (21 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/80714/943e3094-1b2c-48a3-868d-973de4cd0e61-kit-isdin-pele-jovem-3-produtos.png"
17/08/2024,Lancôme,Conjunto La Vie Est Belle Feminino (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20055513/b7bfceab-e071-49d7-80e6-5b81ad6dfff9-63a1d3c6fb9079796a72a024-15404209315610712805.jpg"
17/08/2024,Nuxe,Nuxuriance Ultra Redensifiant - Sérum Redutor de Linhas 30ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/nuxe-nuxuriance-ultra-redensifiant-serum-anti-idade-30ml-39463-6408771307910023336.png"
17/08/2024,Korres,Kit Cuidados do Rosto (2 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/89675/da1197fa-763f-461d-84c0-2b8548036761-kit-korres-cuidados-do-rosto-2-produtos.png"
17/08/2024,Guerlain,Kit Abeille Royale Triplo Cuidado (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20061448/2101c919-c07a-43d5-9509-036211e0d9a8-20061448-guerlain-ser-2x50ml-oil-5ml-cre-dia-15ml.png"
17/08/2024,Clinique,Kit Moisture Surge Value Set (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20043550/e387c002-9c1c-49e5-aa50-711fb25c16fd-moisture-surge-value-set-3-produtos.png"
17/08/2024,Clinique,Kit Pep It Up (3 Produtos + Nécessaire),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/58743/98be1544-4c13-4609-ba9d-22dfe613749f-58743-clinique-kit-com-pep-it-up-2-in-1-cleanser-30ml-eyecream-7ml-moisturizer-spf-20-15ml-e-necessaire.png"
17/08/2024,Lancôme,Kit Minha Rotina de Hidratação (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/87130/a4d27644-8253-48aa-bae9-66f06a40350e-87130-lancome-kit-com-hydra-zen-gel-50ml-gel-15ml-mascara-50ml-e-serum-7ml.png"
17/08/2024,La Roche-Posay,Kit Anthelios Airlicium Pele Clara FPS70 + Effaclar Gel Concentrado (2 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/90764/ad746233-76ac-4d6b-85e4-f4d5bd545026-kit-la-rocheposay-anthelios-airlicium-pele-clara-fps70-effaclar-gel-concentrado-2-produtos.png"
17/08/2024,Eucerin,Kit Sun Oil Control FPS 60 + Toque Seco Corporal (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/20044093/20044093.png"
17/08/2024,Dior,Kit Hydra Life Care (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/83326/bad78121-7ef0-4ab2-ac4c-2f4ceb20b875-83326-dior-conj-com-care-life-offer-locao-2-em-1-50ml-serum-7ml-e-creme-50ml.png"
17/08/2024,L'Occitane en Provence,Kit Immortelle Divine Duo (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/85300/5cc3fbff-6a67-4e72-9a99-2c47f5c461a8-85300-pai-84032-84033.png"
17/08/2024,Benefit Cosmetics,the POREfessional - Primer 44ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/96197/48d65c5b-f623-470e-bfdc-b91fca5befd9-benefit-cosmetics-the-porefessional-primer-44ml.png"
17/08/2024,Colormake,Verde Fluorescente - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66133/66133.png"
17/08/2024,Granado,Granaderma Oil-Free - Creme Demaquilante 100g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/granado-granaderma-oilfree-demaquilante-facial-removedor-de-maquiagem-100g-33466.jpg"
17/08/2024,Colormake,Cinza - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/66120/52c60fac-002b-4e54-91f0-28005e8c8d7d-colormake-cinza-tinta-cremosa-20g.png"
17/08/2024,Sisley,Hydra-Global - Hidratante Redutor de Linhas 40ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/sisley-hydra-global-hidratante-anti-idade-40ml-14104-7013983256033250894.jpg"
17/08/2024,Shiseido,Kit Ultimate Brightening: The Dark Spot Corretor Set (6 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/73919/24fd7e81-a548-4530-a76c-7f949256a49d-73919-shiseido-kit-com-ultimate-brightening-the-dark-spot-corrector-miniaturas.png"
17/08/2024,Cicatricure,Kit Antiestrias e Antissinais (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/87375/3ee90d81-cf83-4dd9-8cb1-5d087d7f2caf-kit-cicatricure-antiestrias-e-antissinais-2-produtos.png"
17/08/2024,Clarins,Booster Repair - Sérum Redutor de Linhas 15ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/clarins-booster-repair-serum-anti-idade-15ml-42706-8138437707147755413.png"
17/08/2024,Océane,Kit Rose Quartz Eye Massager + 2 Step Mask Amêndoa e Vitamina E (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/85376/971a938c-c179-41f8-98fd-bd27b34c04bb-kit-oceane-rose-quartz-eye-massager-2-step-mask-amendoa-e-vitamina-e-2-produtos.png"
17/08/2024,NeoStrata,Kit Minesol Oil Control FPS 70 2x40g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/79730/2da74bd9-654c-4d9d-afe2-19372af484fd-kit-neostrata-minesol-oil-control-fps-70-2x40g.png"
17/08/2024,CeraVe,Kit Rosto & Olhos (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20048615/e4ab63b5-6911-47cd-b45f-ba111f15fb4c-kit-cerave-rosto-e-olhos-2-produtos.png"
17/08/2024,Real Techniques,Kit de Pincéis Prep + Prime (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/52082/f031b91d-7272-4dfe-a9ce-62c89230f972-kit-de-pinceis-real-techniques-prep-prime-4-produtos.png"
17/08/2024,NIVEA,MEN Silver Protect - Loção Pós-Barba 100ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/75402/9454ff34-941c-47ca-8f6f-1241535f8ba9-nivea-men-silver-protect-locao-posbarba-100ml.png"
17/08/2024,Lancôme,Kit Minha Rotina Redutor de Linhas (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20042929/2190ce2a-6dc6-43fe-aa9c-599e27ba355f-kit-lancome-minha-rotina-antiidade-4-produtos.png"
17/08/2024,Clinique,Kit Even Better Clinical Plus Corrector (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/82998/176d9466-84fe-438e-8911-f20aeca4c1ba-kit-clinique-even-better-clinical-plus-corrector-2-produtos.png"
17/08/2024,Joli Joli,by Nat Teodoro N113 - Pincel para Base,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/67250/413398cb-8a4e-4c64-bc2c-c775beb0744b-joli-joli-by-nat-teodoro-n113-pincel-para-base.png"
17/08/2024,Clarins,Kit Age Control Extra-Firming (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/87386/87386.png"
17/08/2024,Elemento Mineral,Kit Elemento Natural Rosas (5 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/kit-elemento-mineral-elemento-natural-rosas-5-produtos-47212-3081449623353930927.png"
17/08/2024,Dermage,Kit Glycolique Daily Peel Minis (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20048254/af2ad9dd-0da7-43e5-b8f2-bf6df52ffe2c-kit-dermage-glycolique-daily-peel-minis-2-produtos.png"
17/08/2024,Colormake,Verde - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66127/66127.png"
17/08/2024,Colormake,Roxo - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66126/66126.png"
17/08/2024,Colormake,Branco - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66119/66119.png"
17/08/2024,Colormake,Laranja Fluorescente - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66131/66131.png"
17/08/2024,Colormake,Azul Fluorescente - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66130/66130.png"
17/08/2024,Dior,Kit Capture Totale Skincare Set (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/84201/8a744c6e-68b2-42ad-b427-a1ff200f5df0-kit-dior-capture-totale-skincare-set-3-produtos.png"
17/08/2024,Elemento Mineral,Kit Hamamelis (5 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/kit-elemento-mineral-hamamelis-5-produtos-47214-6667805372601223690.png"
17/08/2024,Colormake,Vermelho - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66128/66128.png"
17/08/2024,Colormake,Laranja - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66121/66121.png"
17/08/2024,Colormake,Marrom - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66122/66122.png"
17/08/2024,Colormake,Pink Fluorescente - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66132/66132.png"
17/08/2024,Colormake,Amarelo - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66117/66117.png"
17/08/2024,Colormake,Preto - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66125/66125.png"
17/08/2024,Colormake,Vermelho Fluorescente - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66134/66134.png"
17/08/2024,Colormake,Amarelo Fluorescente - Tinta Cremosa 20g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/products/66129/66129.png"
17/08/2024,La Roche-Posay,Kit Anthelios Airlicium Sem Cor FPS70 + Effaclar Gel Concentrado (2 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/90765/3e7e4e2c-cf0f-43f7-a419-4535e38201a1-kit-la-rocheposay-anthelios-airlicium-sem-cor-fps70-effaclar-gel-concentrado-2-produtos.png"
17/08/2024,Clarins,Kit Double Lumière (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20048550/0c92c462-d77a-4ae6-b5e1-3f2c36722493-kit-clarins-double-lumiere-3-produtos.png"
